sale_id,product_id,quantity_sold,sale_date
8807,204,2,2021-05-28
4557,467,9,2020-06-26
3946,161,1,2022-08-23
1342,938,1,2021-03-15
141,895,10,2020-05-31
232,499,7,2021-01-08
3972,230,5,2021-04-15
8603,636,10,2022-06-05
7368,114,10,2020-04-10
5807,855,4,2020-05-30
2889,130,2,2021-08-31
5103,121,7,2022-01-15
6494,556,4,2020-08-19
4844,790,8,2021-05-19
6004,660,1,2020-12-15
3055,384,6,2020-07-21
5431,876,6,2021-01-04
8811,95,10,2020-08-02
2611,755,2,2020-03-02
3718,918,2,2022-06-04
2626,46,4,2020-03-25
1337,854,7,2021-12-27
4956,613,2,2022-01-10
9165,670,4,2022-04-29
693,890,2,2022-05-07
957,564,4,2020-12-31
6348,768,4,2021-10-21
391,660,9,2021-01-19
5666,439,4,2020-12-03
7222,345,2,2022-08-26
5578,339,2,2020-05-31
115,402,2,2021-05-31
1369,243,10,2020-09-28
1822,261,4,2021-04-03
7794,521,10,2020-06-07
7567,780,5,2021-11-28
6306,600,9,2021-12-01
8455,298,4,2020-11-09
2254,621,5,2022-10-05
3426,379,4,2022-01-09
9925,395,5,2021-02-10
5596,473,3,2022-01-14
9042,185,2,2020-10-23
9751,242,9,2021-12-04
2189,798,6,2022-11-05
6985,636,5,2020-09-05
1031,8,2,2022-07-25
2304,870,2,2020-11-28
7589,875,4,2022-06-04
4056,630,7,2021-09-19
5125,190,6,2021-06-28
3933,814,4,2021-10-29
4989,206,9,2021-02-11
2360,997,9,2021-08-29
4446,142,3,2020-09-16
1724,980,6,2020-07-22
2494,596,6,2022-07-15
4831,51,5,2022-04-21
795,363,8,2022-01-31
9663,30,6,2020-06-19
4156,923,1,2020-12-30
6800,801,1,2022-08-03
238,274,9,2021-06-20
9304,978,10,2022-11-25
602,87,2,2022-05-28
51,623,6,2021-03-05
4696,947,6,2020-01-12
1783,776,10,2021-04-19
5419,77,1,2021-11-23
4299,587,5,2020-11-24
5039,441,5,2021-09-06
2362,408,1,2020-12-15
314,992,2,2021-03-25
8679,216,4,2022-06-18
1159,718,7,2021-05-04
296,787,9,2020-02-07
626,776,7,2021-07-13
1220,255,9,2020-02-24
7097,871,6,2021-10-24
3384,657,6,2020-02-09
4367,328,7,2022-06-07
5970,71,1,2022-08-28
2175,90,6,2022-05-01
122,180,10,2020-02-04
7604,604,5,2020-03-15
4914,445,7,2020-03-23
3978,880,6,2021-09-24
6153,853,2,2022-08-26
3374,887,5,2021-04-12
744,453,6,2021-12-04
8920,833,8,2021-05-30
5668,216,8,2022-09-27
671,963,4,2020-02-10
5355,10,9,2022-05-13
3216,213,5,2021-08-16
4127,55,8,2020-06-13
1110,660,10,2021-10-15
1937,146,4,2021-02-28
9706,268,10,2020-03-08
1899,694,2,2021-06-10
5064,810,7,2020-03-10
8120,681,8,2020-04-07
7305,108,2,2021-06-26
9255,930,5,2022-10-12
7223,401,10,2022-11-13
7285,547,3,2022-10-28
7168,82,6,2020-07-03
6362,636,4,2022-08-21
3307,740,1,2022-12-07
8138,948,7,2020-01-22
8329,681,7,2022-09-05
55,885,3,2022-03-27
5541,295,1,2022-09-06
6856,103,4,2020-06-01
610,174,10,2022-06-08
6633,926,2,2022-04-19
7811,382,4,2020-02-23
8956,797,7,2020-11-25
8494,692,3,2022-07-08
4337,785,8,2022-06-21
1878,760,2,2021-10-01
1037,250,2,2021-03-10
1891,754,7,2020-06-05
8735,844,6,2020-06-17
6187,624,8,2020-10-07
3694,758,5,2020-07-07
2284,608,10,2020-08-29
7654,492,3,2022-05-11
2943,53,10,2021-01-06
6022,48,2,2020-12-25
1161,407,9,2022-01-20
396,100,9,2022-07-28
1138,238,3,2021-02-07
4826,822,6,2021-09-13
2698,449,3,2020-11-13
7659,514,5,2020-03-20
7133,353,1,2022-03-21
2133,301,8,2022-04-03
3821,462,8,2022-01-28
7577,253,7,2020-04-26
6046,232,3,2020-12-20
8795,247,2,2020-07-21
5588,875,10,2021-09-03
6940,124,6,2022-12-09
4648,307,9,2022-10-21
6351,502,10,2021-12-12
7472,17,6,2020-04-13
1163,425,5,2021-01-17
9173,539,6,2020-12-20
2495,619,4,2020-07-02
886,541,10,2020-08-29
9276,414,1,2021-11-05
2275,614,3,2022-11-10
3529,202,7,2022-02-01
2860,346,7,2021-10-15
8339,1000,7,2021-02-02
592,890,6,2022-08-03
3417,347,1,2020-10-25
1755,31,2,2022-05-03
8304,964,4,2020-02-27
5391,448,7,2022-05-08
8074,556,9,2022-12-19
6494,670,9,2022-10-28
7144,241,4,2021-08-29
1428,222,1,2020-08-29
5930,577,7,2022-12-24
9622,170,5,2022-02-05
3910,193,8,2022-06-08
2629,481,8,2020-08-03
4371,100,2,2020-03-15
221,136,1,2021-04-21
2106,721,6,2021-08-23
509,986,5,2022-06-24
6658,334,10,2022-01-15
2071,199,1,2022-10-31
806,271,1,2021-12-09
1880,764,10,2022-07-15
940,730,1,2021-10-15
5284,207,8,2021-05-30
1813,242,8,2022-09-21
7134,933,2,2022-04-07
4927,757,8,2020-12-25
2104,814,10,2020-04-09
7539,752,8,2021-04-09
2670,807,10,2022-04-10
4081,956,5,2022-02-18
7919,514,3,2021-01-03
3650,2,9,2021-06-12
1159,436,7,2021-04-16
571,932,3,2021-01-07
6801,317,1,2022-03-05
9574,59,4,2021-11-05
8848,472,8,2021-02-27
2035,663,4,2021-03-29
6727,640,6,2021-08-14
2801,892,8,2021-05-15
5071,761,2,2021-05-12
8666,286,2,2020-11-18
5391,917,1,2020-05-28
800,776,7,2021-04-16
958,74,4,2021-04-09
3271,188,10,2020-10-30
2979,962,2,2020-06-06
8832,59,5,2021-01-11
1212,750,10,2021-09-26
8532,24,7,2022-04-09
2572,690,4,2020-09-11
3404,750,8,2021-05-05
1694,313,3,2020-11-26
9043,575,10,2021-10-11
6107,415,7,2021-12-23
4581,640,10,2021-01-15
4896,757,2,2021-03-02
9201,56,5,2022-03-23
170,165,1,2021-07-20
3145,212,5,2021-09-01
3755,710,1,2020-04-12
490,422,9,2022-06-28
1066,964,4,2022-01-10
2075,375,5,2021-11-14
195,350,8,2022-11-21
8642,775,10,2020-05-30
7396,482,5,2020-09-15
2819,67,8,2022-09-19
3380,937,9,2020-07-06
5744,992,7,2022-03-25
4354,668,3,2021-02-18
8932,707,1,2021-02-15
6736,17,4,2020-01-14
3556,308,3,2021-08-29
9310,850,4,2021-09-02
8871,276,9,2020-11-04
4381,230,4,2020-02-08
7848,26,7,2022-07-27
9097,172,2,2020-09-09
2113,201,10,2020-04-03
2250,109,5,2021-10-08
4770,788,4,2021-10-23
68,853,4,2021-06-01
8467,686,2,2021-10-25
8403,1000,6,2021-08-13
6170,278,9,2020-03-04
7526,385,4,2021-02-18
2949,52,3,2022-01-05
5448,966,2,2022-10-24
6481,102,2,2022-06-08
3951,630,10,2022-07-06
386,404,7,2020-01-23
2943,32,1,2020-05-13
9173,475,6,2020-02-25
5924,478,6,2020-08-22
4817,976,1,2022-08-15
4471,999,1,2022-05-18
3805,218,9,2021-01-02
1997,549,4,2020-09-12
7742,76,3,2021-05-31
3598,135,5,2021-10-22
1442,926,9,2020-08-05
2468,249,3,2022-02-24
2420,643,5,2021-03-29
7970,85,9,2022-01-25
813,162,7,2021-01-18
5836,87,7,2022-09-17
2605,969,7,2020-04-26
8787,32,5,2021-02-22
6838,986,6,2020-08-16
4936,726,8,2022-08-21
7424,935,1,2020-10-27
9354,844,3,2021-01-17
4640,41,9,2020-07-27
4689,346,3,2020-01-21
6215,688,2,2020-02-13
1747,297,9,2021-11-17
9327,614,2,2021-03-04
435,553,9,2021-04-13
7944,88,3,2022-03-28
811,617,8,2020-02-01
7987,44,10,2021-08-14
2829,612,6,2021-12-26
3462,269,5,2022-08-14
8792,899,6,2022-10-10
1204,523,9,2020-09-17
3756,910,4,2020-02-29
9595,99,4,2020-09-16
9781,844,10,2022-10-12
3402,349,8,2020-01-15
809,459,10,2022-03-21
8009,419,5,2021-09-12
7794,158,7,2021-07-04
1927,556,5,2020-05-22
3506,824,3,2021-05-01
8805,802,4,2020-02-10
5545,921,3,2022-11-19
9728,273,5,2021-12-18
3092,859,5,2022-03-01
6876,249,9,2020-12-26
2160,804,5,2021-02-06
1894,869,9,2021-08-08
8287,430,5,2020-04-01
1810,200,8,2021-11-03
2302,145,6,2021-11-30
3938,769,8,2022-01-28
7993,114,8,2020-09-14
8007,507,6,2020-12-01
2739,671,1,2022-09-07
2498,91,2,2020-06-19
5055,681,5,2022-04-22
144,484,10,2022-03-12
5874,985,7,2020-05-27
4306,393,8,2022-03-24
7982,875,10,2020-12-04
2841,759,6,2022-09-03
2027,82,6,2022-05-18
6984,330,6,2021-09-13
5203,467,9,2021-05-14
3886,103,5,2021-03-06
3443,503,8,2020-12-24
6888,47,2,2022-07-16
9680,708,8,2020-04-02
4534,190,9,2021-05-09
1943,884,10,2022-11-13
8996,637,4,2021-03-09
3745,414,3,2020-05-14
6118,135,6,2022-07-22
9057,385,8,2022-06-28
8068,510,5,2020-10-15
5069,620,3,2020-06-15
1992,605,7,2021-12-14
1046,755,7,2020-02-05
3334,407,4,2022-01-12
1412,871,8,2021-07-04
9571,165,8,2021-01-23
1826,621,2,2021-11-06
4192,944,10,2020-09-26
133,318,1,2020-02-27
4362,524,6,2022-03-29
5886,212,7,2020-10-01
6594,459,7,2020-09-06
8268,243,1,2021-10-30
4265,756,10,2022-12-30
2215,862,1,2020-11-04
1653,18,10,2021-04-12
1289,701,5,2022-07-29
568,286,9,2022-04-06
8560,284,3,2022-06-18
3716,990,1,2020-03-20
6201,227,9,2020-03-25
9446,561,10,2020-12-23
5603,508,1,2020-02-06
3927,705,8,2022-06-08
439,635,3,2022-11-04
8981,347,9,2021-07-28
1491,982,9,2021-02-04
1183,431,2,2021-12-07
6913,428,5,2022-08-07
7709,859,1,2021-03-14
3443,773,5,2021-03-09
249,508,3,2022-03-25
9461,184,3,2021-05-29
9655,170,2,2021-08-04
203,699,4,2020-07-22
8056,250,2,2020-04-13
2020,855,1,2022-09-26
9368,225,9,2021-11-16
7088,899,8,2022-04-13
5325,40,6,2020-06-25
1916,980,1,2020-05-31
926,641,1,2020-08-26
3738,42,4,2020-09-12
631,886,8,2021-06-09
5445,551,3,2021-10-06
3509,54,4,2020-12-02
5142,535,3,2022-04-17
4670,3,5,2021-01-25
7917,798,7,2021-06-30
7719,409,3,2022-08-31
3516,53,2,2021-07-03
9546,835,2,2021-01-29
9769,730,4,2022-02-27
8152,734,10,2020-01-17
8640,980,4,2022-03-18
5938,779,3,2020-04-08
7792,390,3,2022-10-16
2427,327,9,2021-10-15
1915,377,9,2022-10-24
2116,45,9,2020-06-21
6594,361,10,2022-06-13
4453,730,2,2021-10-15
7295,388,10,2021-12-14
2063,206,3,2020-04-25
2764,966,10,2020-06-03
8137,164,10,2021-12-08
1852,856,4,2022-09-01
2101,975,2,2020-08-15
6630,89,3,2021-08-16
4546,736,4,2020-10-13
5027,969,2,2021-09-26
4577,426,2,2022-05-22
1952,661,3,2020-02-22
7720,763,2,2021-06-18
283,975,4,2021-10-23
2126,605,4,2021-03-08
8941,814,7,2021-03-15
8941,600,2,2020-08-07
2975,637,6,2020-05-10
2517,539,3,2022-09-12
2246,712,7,2022-05-30
1186,145,2,2021-11-19
1624,10,6,2022-04-28
851,139,6,2021-05-02
7946,451,1,2022-07-13
6294,712,10,2020-10-19
5499,908,6,2022-05-20
9706,60,9,2022-10-31
2750,758,8,2022-11-06
5931,797,3,2022-10-20
3536,976,4,2020-03-09
4530,895,2,2020-12-07
3570,828,1,2021-11-21
4179,340,9,2022-09-04
4369,134,10,2022-02-26
7159,517,9,2021-09-26
7493,294,1,2020-07-30
7577,72,5,2022-05-10
9853,563,8,2022-04-18
2892,30,6,2020-02-22
506,909,3,2020-11-01
1504,227,10,2021-03-16
4628,301,4,2022-05-13
9235,353,5,2020-11-16
9370,35,8,2021-02-15
9788,980,8,2020-03-26
1755,991,5,2022-03-08
504,781,10,2021-07-23
1923,161,10,2022-12-15
4090,62,3,2021-03-17
8812,202,10,2021-08-19
9608,444,5,2020-07-23
2462,572,2,2020-02-27
6874,164,10,2020-10-26
4483,801,7,2022-08-28
7804,990,8,2021-04-11
2062,819,7,2020-11-17
8283,32,8,2021-11-27
5704,496,3,2021-04-02
4442,324,8,2020-01-05
7198,33,3,2020-03-06
5766,722,3,2021-10-27
5285,448,1,2021-11-08
8249,959,4,2022-05-05
2499,503,6,2022-12-09
6239,67,9,2020-01-17
1889,572,9,2022-12-12
7634,150,7,2020-09-15
8420,313,6,2022-11-16
8429,210,7,2020-06-09
5141,216,2,2021-07-24
6727,778,6,2021-10-12
9496,274,9,2020-12-24
6364,280,4,2021-02-21
6267,348,1,2021-09-15
1757,411,9,2022-02-16
7805,157,1,2021-07-04
4279,752,3,2022-05-28
3144,105,3,2020-08-29
2808,324,5,2020-05-21
3103,689,9,2021-05-23
891,594,3,2020-11-29
3694,900,7,2022-10-29
989,96,5,2020-03-06
6328,44,8,2021-09-03
3605,671,10,2021-08-06
1008,106,8,2021-03-08
8190,18,10,2021-05-26
2519,126,3,2020-10-30
934,220,1,2022-02-22
1881,849,1,2021-01-02
718,607,2,2022-06-01
5909,936,5,2022-06-29
5249,164,8,2022-05-31
1439,475,6,2020-02-26
2552,148,7,2022-02-02
1655,536,9,2021-01-18
9362,772,5,2020-11-14
1312,590,8,2021-03-12
5238,708,10,2020-09-06
3457,831,2,2020-10-13
1876,829,7,2021-12-01
4949,486,6,2020-12-25
2800,145,6,2020-03-08
4086,531,5,2020-05-01
8105,965,9,2020-12-25
1162,440,10,2021-09-07
2890,857,2,2021-09-09
3785,597,2,2021-10-18
1669,981,2,2022-09-05
7876,87,4,2020-02-12
1481,636,1,2020-08-14
632,90,9,2022-08-12
2995,519,3,2021-03-23
6640,980,7,2021-04-24
405,486,6,2022-10-15
713,435,1,2020-03-10
1855,825,4,2022-05-31
6998,505,7,2020-11-12
4630,82,4,2021-04-08
9962,856,9,2022-01-25
7587,214,4,2021-08-16
4792,365,3,2020-06-24
9158,520,4,2022-08-10
3773,875,5,2022-11-12
3537,733,9,2022-12-07
2128,874,6,2021-06-25
4955,995,4,2020-05-18
2094,541,8,2022-10-31
4668,7,8,2021-12-12
2194,423,3,2021-07-19
1290,259,3,2020-12-13
2781,686,10,2022-08-19
3177,163,8,2022-06-22
6207,75,1,2020-03-09
8062,144,6,2020-06-06
2552,427,4,2021-07-10
4404,952,4,2022-10-20
6420,639,9,2021-12-17
1642,827,1,2020-10-23
5127,6,8,2021-04-26
5595,201,5,2021-03-25
3909,561,6,2020-06-02
4367,530,10,2020-01-05
4049,814,2,2020-04-15
2074,207,8,2022-11-07
6241,404,3,2022-07-25
4136,581,6,2021-11-06
3812,768,4,2020-11-07
2569,719,7,2022-02-08
1808,556,6,2020-11-13
4660,690,9,2022-01-29
2923,932,5,2022-05-16
9758,966,10,2022-11-17
4280,438,2,2021-09-21
6214,987,9,2022-03-17
2497,154,8,2022-01-04
8664,996,6,2020-09-07
6018,781,9,2020-08-27
5966,489,3,2020-01-07
4722,734,8,2022-03-26
2135,733,1,2021-12-07
4356,842,1,2020-04-24
5483,848,8,2021-10-03
5330,91,4,2022-08-30
1110,414,5,2022-12-16
6478,989,6,2021-05-12
4507,714,1,2020-10-05
2693,588,1,2020-05-04
3927,277,7,2022-05-29
6374,764,9,2022-08-09
9388,769,6,2021-06-12
4511,564,10,2021-12-08
5446,808,2,2022-08-19
5187,830,6,2020-10-26
817,353,1,2022-01-30
6461,866,8,2022-11-18
631,807,10,2021-10-14
6226,65,7,2020-03-20
1988,742,10,2020-09-01
3913,907,3,2021-01-23
2446,952,9,2021-03-29
9154,221,4,2022-04-16
7520,901,10,2021-04-02
8086,136,5,2022-11-03
6653,189,3,2021-11-07
8801,393,6,2022-07-05
1198,385,10,2020-01-04
1984,313,6,2022-10-16
5247,736,10,2022-02-04
3191,623,5,2020-04-16
7949,643,1,2022-01-02
9417,544,4,2021-03-28
2909,553,4,2021-12-26
7540,865,7,2022-11-28
3067,266,7,2022-05-10
3315,96,4,2021-07-23
1631,439,2,2022-01-15
7162,877,2,2022-08-20
2809,93,6,2020-04-18
6481,55,2,2022-10-09
5025,414,1,2021-04-23
5719,492,3,2020-11-23
5297,345,10,2021-10-12
1497,343,6,2021-12-20
9772,879,10,2021-06-30
4166,553,7,2021-11-18
322,365,3,2022-09-30
2130,384,3,2020-08-12
1699,588,8,2022-12-07
8810,405,10,2022-01-18
3328,386,8,2021-07-14
7094,361,7,2020-04-09
9908,730,10,2021-02-03
9840,191,10,2022-10-03
5953,588,10,2022-05-28
9005,361,3,2020-11-20
4595,571,6,2022-06-30
6803,337,7,2020-07-29
9852,353,6,2022-10-30
3705,209,6,2022-03-27
788,935,5,2021-03-20
8484,325,8,2022-10-15
4492,589,6,2020-05-05
9678,124,10,2020-10-02
4876,638,3,2020-01-07
7246,421,1,2022-05-17
2467,370,2,2022-06-26
6382,286,1,2022-11-12
7034,746,8,2022-12-09
8143,131,3,2022-04-15
7093,201,7,2021-12-09
2015,243,4,2022-05-12
7743,735,10,2022-01-20
1830,55,8,2021-03-07
5883,337,2,2020-10-08
8090,125,6,2020-01-09
744,799,3,2022-09-24
1565,487,1,2021-11-06
3704,603,7,2021-06-30
497,663,1,2021-04-13
5435,743,8,2021-11-10
6787,588,10,2020-03-15
3884,793,3,2022-12-25
1214,713,5,2020-02-20
5310,16,7,2020-03-13
6690,30,9,2021-01-21
8075,594,2,2021-10-19
1079,709,7,2022-10-09
9359,510,4,2020-05-22
9992,967,6,2020-03-13
1690,135,2,2021-08-06
7612,996,7,2021-12-30
5871,137,1,2022-07-16
7328,35,8,2020-11-22
8161,702,3,2020-06-30
3326,548,5,2021-02-19
3122,699,6,2020-01-29
2349,244,5,2020-09-27
5978,829,9,2022-01-06
8007,710,6,2022-07-30
5840,70,5,2020-03-14
3863,988,4,2020-04-14
6643,563,9,2020-01-30
4251,241,5,2021-01-25
4633,651,6,2020-08-14
7745,816,10,2021-11-10
3786,283,2,2020-09-03
8860,469,1,2020-12-03
7643,947,1,2021-01-06
408,526,10,2022-09-22
7670,600,9,2020-12-06
5120,280,1,2022-04-18
6937,770,1,2022-10-19
3174,112,7,2020-01-28
7248,674,10,2020-04-05
4824,954,7,2021-11-28
3126,373,6,2022-01-28
3236,603,10,2021-05-30
2981,348,1,2020-08-23
1035,647,5,2022-09-30
9374,926,3,2020-04-21
6444,913,8,2020-04-05
1167,148,10,2022-10-20
8714,321,2,2022-07-14
8762,426,4,2020-03-15
872,117,10,2020-03-28
5984,978,1,2022-09-16
585,490,7,2020-12-20
8768,837,9,2021-09-15
3986,779,2,2021-02-14
6679,498,6,2020-01-16
4997,335,6,2022-02-06
5353,957,2,2021-02-09
3382,230,10,2020-06-04
2328,91,1,2022-05-13
8197,96,5,2020-08-20
3540,629,3,2020-05-04
8310,32,1,2021-07-29
3937,538,2,2021-05-09
5085,809,3,2022-09-03
8796,922,6,2022-03-22
755,439,7,2022-10-16
8084,936,2,2020-11-07
4932,627,2,2022-04-09
1475,988,3,2022-11-20
3825,69,4,2022-08-10
4880,684,10,2022-08-22
9830,542,6,2020-11-24
9433,590,9,2022-05-21
1754,89,9,2022-03-10
499,271,6,2021-04-09
8749,250,7,2022-03-24
4528,945,9,2021-01-20
4595,434,8,2020-09-02
9384,708,10,2020-10-14
862,24,8,2021-07-03
7115,239,4,2020-04-14
7318,97,4,2020-06-06
5977,225,1,2021-03-19
6087,535,5,2021-10-05
4307,94,7,2021-10-19
2780,233,7,2022-02-28
9243,9,9,2021-01-29
5709,90,1,2022-04-03
8497,526,9,2020-08-25
3990,357,4,2020-06-21
1859,376,6,2021-07-31
8079,543,5,2021-09-10
5145,866,3,2020-07-06
8376,464,4,2020-10-16
7501,94,5,2020-03-17
5353,378,4,2021-09-26
1599,619,1,2022-05-18
1173,479,9,2020-02-18
9376,225,4,2022-05-28
7307,87,1,2021-02-26
5177,434,5,2022-10-21
1277,172,1,2022-06-08
7341,135,10,2021-05-04
7330,288,7,2021-01-01
4070,131,4,2020-01-27
5337,842,3,2020-03-26
4181,348,6,2020-02-21
3804,552,9,2020-02-03
7381,397,1,2020-12-28
1455,596,1,2021-05-23
7240,281,4,2020-06-23
7285,421,10,2022-09-06
251,868,8,2022-10-06
2622,675,4,2022-12-22
8910,660,1,2020-05-21
50,535,4,2021-03-18
6309,70,10,2021-02-01
3331,926,2,2021-12-25
908,531,6,2020-03-30
7021,971,5,2020-06-14
8282,563,6,2021-10-19
7713,887,10,2020-12-29
4058,644,3,2021-02-15
4529,594,7,2021-02-25
5584,436,9,2022-07-07
1595,188,2,2022-07-21
6496,196,2,2022-11-23
5433,302,1,2020-06-20
3180,767,4,2020-07-28
6229,205,2,2022-04-25
2597,524,4,2020-07-02
462,820,1,2021-07-29
6315,437,5,2021-07-16
8595,80,2,2021-02-19
8967,536,3,2021-07-21
6497,443,2,2020-03-24
9595,276,1,2020-04-07
882,658,9,2021-09-26
5544,27,9,2021-03-28
5298,365,2,2021-07-16
2901,849,8,2021-03-10
8216,576,10,2020-01-12
7310,875,7,2020-08-02
3985,168,8,2022-01-30
6546,131,6,2021-06-05
9806,213,5,2020-12-08
836,977,7,2020-11-13
5736,373,9,2020-04-27
3788,123,2,2021-10-20
1086,999,2,2021-06-23
734,312,10,2022-04-09
9769,602,1,2022-10-24
7350,446,6,2020-04-23
1327,750,2,2020-09-08
3724,29,6,2020-09-30
8423,443,10,2022-09-17
9708,621,1,2022-08-18
6392,300,7,2020-12-28
755,416,1,2022-05-09
7258,530,8,2020-05-17
7102,174,8,2021-03-20
6817,972,4,2022-02-16
3640,793,1,2021-08-11
8248,815,3,2020-03-31
6418,416,2,2022-08-30
5936,515,2,2021-07-09
9058,225,4,2020-11-30
1417,112,10,2021-12-18
6631,117,3,2022-07-09
513,588,2,2022-05-27
692,246,5,2020-11-09
3439,653,6,2021-12-26
2923,927,9,2022-02-23
7825,422,1,2020-06-07
8900,187,9,2021-11-18
6485,244,7,2020-11-01
7603,932,1,2021-06-30
6860,859,2,2022-08-02
2699,347,8,2021-05-01
9249,908,2,2021-06-14
8878,515,2,2022-12-18
8468,487,3,2022-07-24
3630,2,3,2022-08-19
3734,124,5,2020-02-08
7795,381,6,2021-10-20
4426,12,3,2022-10-02
8231,811,10,2020-06-14
9930,879,3,2021-05-05
4141,868,3,2021-08-27
107,3,10,2021-10-17
6299,54,9,2021-08-03
2722,417,4,2021-01-06
3855,559,6,2020-07-25
9912,379,5,2021-08-02
244,665,4,2021-08-05
7482,383,5,2021-08-25
4513,547,7,2022-05-18
2706,623,2,2021-03-14
6906,323,4,2022-12-14
4314,746,8,2022-11-05
4556,277,10,2020-10-21
1279,728,6,2020-11-18
9378,564,2,2020-04-16
7544,405,1,2021-08-08
6195,512,5,2020-11-18
6824,413,1,2020-10-11
8083,773,8,2020-10-27
7027,651,1,2020-03-16
943,875,6,2021-06-07
7710,150,4,2021-08-09
9749,888,9,2022-10-07
8446,501,5,2020-04-07
3464,867,5,2020-06-10
4234,12,10,2022-07-28
8211,708,2,2022-05-02
3078,69,9,2022-08-18
6572,95,5,2020-03-13
8279,145,4,2021-07-20
8668,973,3,2020-08-25
858,937,4,2020-09-11
3821,286,4,2021-07-09
3623,175,10,2021-12-18
4659,836,9,2021-10-07
3233,838,10,2021-06-11
8648,405,6,2021-04-11
6747,704,10,2021-03-25
8381,591,7,2021-05-15
5874,755,5,2021-10-26
3598,899,10,2020-09-22
9991,269,5,2021-12-02
7848,783,3,2022-11-18
3032,399,2,2020-08-02
9628,876,7,2022-10-26
1272,191,3,2021-12-21
2507,746,3,2020-08-04
3780,568,3,2021-09-27
9916,453,7,2022-04-19
6613,185,10,2022-09-05
1567,751,10,2021-07-01
3320,984,2,2021-05-07
1983,692,3,2020-07-08
7583,11,2,2020-02-16
6064,473,1,2022-12-29
9803,99,10,2020-08-13
5996,170,8,2022-12-17
8177,95,6,2021-07-09
7923,699,1,2021-05-20
3876,722,2,2022-10-30
9969,753,4,2020-11-12
9603,555,9,2020-07-08
7490,911,1,2021-03-25
9455,814,9,2021-07-17
2835,23,2,2022-08-13
7866,149,5,2020-03-16
3881,226,8,2020-05-25
172,149,10,2022-12-20
4083,792,3,2021-11-11
2390,456,6,2022-09-14
8464,512,2,2022-05-05
8921,4,7,2022-09-19
774,6,1,2022-08-08
3104,740,4,2020-12-24
6779,556,10,2020-01-26
9735,577,10,2021-12-07
3097,522,3,2022-01-09
7549,576,7,2020-04-11
6252,134,1,2021-01-03
2185,165,4,2020-04-28
6974,42,10,2020-11-14
8056,372,3,2020-11-17
3884,298,9,2022-10-03
7135,459,8,2022-07-18
9488,298,10,2020-11-03
4662,878,7,2021-07-07
6768,38,8,2021-07-31
3802,593,8,2020-01-12
5436,635,5,2021-04-06
2496,218,7,2022-12-15
534,338,7,2021-03-10
5178,564,6,2022-11-19
2394,21,5,2020-01-15
3701,711,10,2021-06-10
3833,223,1,2022-08-16
2354,473,7,2020-04-02
9210,647,3,2021-06-19
7480,635,7,2020-09-12
9053,23,8,2021-09-30
7473,847,3,2020-05-01
3561,555,6,2022-11-01
6612,287,7,2021-11-04
8789,228,7,2022-05-03
3145,903,9,2022-12-12
1749,470,8,2020-08-13
1368,926,10,2022-10-22
4206,400,1,2021-12-08
7952,83,4,2022-01-09
8157,356,6,2022-04-13
1362,845,2,2022-11-07
9190,890,10,2022-09-28
3613,992,5,2021-05-03
4372,68,4,2020-01-21
9447,98,4,2021-08-05
9145,931,9,2020-02-05
3402,354,8,2020-05-07
5320,475,3,2021-12-24
5131,261,6,2022-01-25
4939,1000,4,2020-01-11
5238,624,1,2021-01-19
6547,10,3,2022-03-28
4168,51,1,2020-03-31
371,942,9,2022-11-13
508,765,9,2020-06-18
7804,31,2,2021-08-11
3976,357,9,2020-06-03
6436,408,9,2021-09-28
8921,874,6,2020-07-16
7514,447,7,2022-01-10
1949,280,6,2022-06-12
1060,78,9,2022-05-31
422,489,7,2021-04-17
306,5,6,2022-06-08
972,944,3,2021-08-23
8692,880,4,2020-01-09
6075,850,1,2022-04-05
1977,304,8,2020-02-19
8383,412,5,2022-06-09
6447,710,1,2020-12-03
1555,917,4,2020-09-15
2082,33,6,2022-07-13
6598,852,3,2020-10-02
5740,821,2,2021-12-18
3319,933,1,2020-10-03
2799,871,6,2021-12-04
9320,293,2,2020-10-23
4344,754,1,2020-01-18
5776,11,10,2022-02-23
2809,378,6,2020-03-11
1141,127,10,2022-03-01
7680,505,4,2022-01-01
682,813,9,2022-01-22
3568,630,1,2021-08-26
7922,991,4,2021-02-20
4698,52,7,2022-10-13
6992,508,4,2021-12-06
1276,75,5,2021-06-09
881,934,7,2022-08-13
8283,368,6,2022-08-05
870,400,7,2022-04-25
3921,602,8,2022-10-11
938,1000,1,2022-09-10
2890,666,5,2020-06-03
147,543,5,2020-09-21
2719,431,1,2022-06-12
1711,884,9,2022-11-09
1345,648,4,2022-10-10
9984,314,6,2022-10-16
2464,512,10,2020-03-04
9562,773,9,2021-11-26
7321,67,6,2022-01-23
8062,472,7,2022-01-15
3313,722,8,2021-02-19
329,511,9,2021-10-21
2517,84,10,2020-12-16
1214,312,4,2020-03-13
2272,752,10,2020-02-18
3948,281,4,2021-05-23
5937,346,6,2021-08-16
3483,825,8,2022-01-24
5768,421,5,2020-12-31
5419,712,6,2022-07-30
5389,943,1,2022-07-01
7032,200,1,2020-02-05
7646,657,9,2022-04-10
5280,934,2,2022-09-01
108,215,1,2020-11-06
3860,169,10,2022-05-30
2782,584,8,2021-06-04
338,963,5,2020-10-28
1464,571,2,2022-12-10
4926,373,4,2020-08-30
6785,222,9,2021-04-02
8223,167,7,2022-04-08
